candidate_key,source_context,source_sheet,source_rows,vendor_key_candidate,vendor_key_confirmed,brand_candidate,brand_confirmed,category_tags_candidate,category_tags_confirmed,source_product_or_type,product_name_confirmed,sku_confirmed,motif_candidate,reference_url_candidate,folder_url_candidate,price_before_discount,price_after_discount,price_unit,material_status,bq_status,blocker_reasons,decision_notes
matcand_list_r0067,LIST_DIRECTORY,List,67,ven_8d4b98b9edbe,,Brescia,,Flooring|Marmer,,Marmer,,,,https://www.bresciastonebali.com/stone-collection/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0068,LIST_DIRECTORY,List,68,ven_8d4b98b9edbe,,Brescia,,Wall Finishing|Marmer,,Marmer,,,,https://www.bresciastonebali.com/stone-collection/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0069,LIST_DIRECTORY,List,69,ven_b205a60c720b,,Brewsuniq Space,,Furniture|Loose Furniture,,Loose Furniture,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0070,LIST_DIRECTORY,List,70,ven_f67e0d29303c,,Bunka Panca Karya,,Materials|Folding Gate - Spandek - Rolling Door,,Folding Gate - Spandek - Rolling Door,,,,https://www.bunkapancakarya.com/,https://www.bunkapancakarya.com/assets/files/Katalog-2024.pdf,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0071,LIST_DIRECTORY,List,71,ven_272a95c988a1,,Byoliving,,Finishing|Rattan - Hand-woven Applications,,Rattan - Hand-woven Applications,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0072,LIST_DIRECTORY,List,72,ven_081845095d69,,Byucksan - Paper Yarn,,Wall Finishing|SPC - Paper Fibers,,SPC - Paper Fibers,,,,,https://drive.google.com/drive/folders/1abosW9soQRLpO4XTFZumAWaRxXtqbuLo?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0073,LIST_DIRECTORY,List,73,ven_626aa2f881e1,,Cambium Home,,Furniture|Loose Furniture,,Loose Furniture,,,,https://www.cambiumhome.com/products/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0074,LIST_DIRECTORY,List,74,ven_0567cff5547d,,CARA Living,,Furniture|Custom Furniture (Sofa|Chairs|Stool),,"Custom Furniture (Sofa, Chairs, Stool)",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0075,LIST_DIRECTORY,List,75,ven_d9e213342b64,,Cattelan Italia,,Furniture|Loose Furniture (Sofa|Chairs|Table|Bed - Italian Brand),,"Loose Furniture (Sofa, Chairs, Table, Bed - Italian Brand)",,,,https://melandas-indonesia.com/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0076,LIST_DIRECTORY,List,76,ven_7ee65a7f0774,,Cellux Ceiling,,Ceiling|Decorative Ceiling,,Decorative Ceiling,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0077,LIST_DIRECTORY,List,77,ven_e15f0e6c5390,,Cemtex Innovation,,Wall Finishing|Texture Paint,,Texture Paint,,,,,https://drive.google.com/drive/folders/1_R4aVOMDNU0VPxc1sQUHKiun_rgSrb2v?usp=share_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0078,LIST_DIRECTORY,List,78,ven_6c51b303a913,,Centralite,,Lighting|Industrial light - Neonlight LED Strip - Emergency,,Industrial light - Neonlight LED Strip - Emergency,,,,https://www.centralite.co.id/product,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0079,LIST_DIRECTORY,List,79,ven_6c51b303a913,,Centralite,,Lighting|Architectual Lighting,,Architectual Lighting,,,,https://centralite.co.id/,https://drive.google.com/drive/u/0/folders/1v4f_EQ9VIYXVFyb3WSmN-Q4Mr3_Oq2_m?sort=13&direction=a,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0080,LIST_DIRECTORY,List,80,ven_329cf5a75892,,Christ Wood,,Flooring|Solid Wood - Decking,,Solid Wood - Decking,,,,,https://drive.google.com/file/d/1ITuMplF88CS5686nGcSSnZJFQJwtdGv6/view,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0081,LIST_DIRECTORY,List,81,ven_07dec2e349b4,,Chroma Asia,,Wall Finishing|Liquid Wallcovering|Special Paint Effect,,"Liquid Wallcovering, Special Paint Effect",,,,https://chromaasia.com/catalog,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0082,LIST_DIRECTORY,List,82,ven_438d88760954,,Cipta Semula Laminates,,Finishing|HPL,,HPL,,,,https://ciptasemula.com/shop/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0083,LIST_DIRECTORY,List,83,ven_8b3a5104d47e,,Citatah,,Stones|Mosaic,,Mosaic,,,,,https://drive.google.com/drive/folders/1gS8uQ2Nt7clVWiYNV4XlrLYyV-9ahErd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0084,LIST_DIRECTORY,List,84,ven_8b3a5104d47e,,Citatah,,Stones|Quartz surface,,Quartz surface,,,,,https://drive.google.com/drive/folders/1gS8uQ2Nt7clVWiYNV4XlrLYyV-9ahErd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0085,LIST_DIRECTORY,List,85,ven_8b3a5104d47e,,Citatah,,Stones|Natural stone,,Natural stone,,,,,https://drive.google.com/drive/folders/1gS8uQ2Nt7clVWiYNV4XlrLYyV-9ahErd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0086,LIST_DIRECTORY,List,86,ven_8b3a5104d47e,,Citatah,,Stones|Leather Tiles,,Leather Tiles,,,,,https://drive.google.com/drive/folders/1gS8uQ2Nt7clVWiYNV4XlrLYyV-9ahErd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0087,LIST_DIRECTORY,List,87,ven_8b3a5104d47e,,Citatah,,Stones|Acrylic solid surface,,Acrylic solid surface,,,,,https://drive.google.com/drive/folders/1gS8uQ2Nt7clVWiYNV4XlrLYyV-9ahErd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0088,LIST_DIRECTORY,List,88,ven_8b3a5104d47e,,Citatah,,Stones|Technical stone,,Technical stone,,,,,https://drive.google.com/drive/folders/1gS8uQ2Nt7clVWiYNV4XlrLYyV-9ahErd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0089,LIST_DIRECTORY,List,89,ven_65d80bb3afbe,,Clayxible,,Wall Finishing|Stone,,Stone,,,,,https://drive.google.com/drive/folders/1qy6Mkh9xx-gzFK4oU28LifAK2WDtiKtN?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0090,LIST_DIRECTORY,List,90,ven_3d51c76427a1,,Colortek,,Finishing|Decorative Paints & Flooring,,Decorative Paints & Flooring,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0091,LIST_DIRECTORY,List,91,ven_7c714208a17a,,Coloursofchroma,,Wall Finishing|Liquid Metal - Premium Liquid Wallpaper,,Liquid Metal - Premium Liquid Wallpaper,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0092,LIST_DIRECTORY,List,92,ven_8d5352e3e11a,,Cordial,,Furniture|Smart Furniture,,Smart Furniture,,,,https://sites.google.com/cordialels.com/cordial/cordial,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0093,LIST_DIRECTORY,List,93,ven_08475a7b7041,,Creative Lighting Asia,,Lighting,,,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0094,LIST_DIRECTORY,List,94,ven_ac78a71c6338,,Creatura Dekorasi,,Wall Finishing|High Gloss Acrylic,,High Gloss Acrylic,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0095,LIST_DIRECTORY,List,95,ven_9b9673f7e54b,,CSL Leather,,Fabric|Leather|Synthetic Leather,,"Leather, Synthetic Leather",,,,https://leder-haus.com/synthetic-leather,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0096,LIST_DIRECTORY,List,96,ven_9b9673f7e54b,,CSL Leather,,Flooring|Waterproof Flooring Eco Composite Flooring (PVC & PP FREE),,Waterproof Flooring Eco Composite Flooring (PVC & PP FREE),,,,https://online.fliphtml5.com/zueke/awqc/#p=1,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0097,LIST_DIRECTORY,List,97,ven_e4065125debd,,D'Grassada,,Stones|Marble - Granite,,Marble - Granite,,,,https://grasada.com/materials.html,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0098,LIST_DIRECTORY,List,98,ven_bb6f5dd0a1d0,,Dastor Indonesia,,Hardware|Fitting,,Fitting,,,,,https://drive.google.com/drive/u/0/folders/14BugIjhBamkAS0ZosD5KJE2Eeghycmh8,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0099,LIST_DIRECTORY,List,99,ven_34fa1da2ea67,,Deepa Lighting,,Lighting|Interior Lighting,,Interior Lighting,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0100,LIST_DIRECTORY,List,100,ven_d5618dc78a72,,Deka Sistemi,,Hardware|Door Handle - Hinge,,Door Handle - Hinge,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0101,LIST_DIRECTORY,List,101,ven_166451aae1e0,,Dekkson,,Door|Steel Door,,Steel Door,,,,https://dekkson.com/home/brochures,https://drive.google.com/drive/folders/1_QawTQrl3rYcjLkZi35eSLf4wCMzWMgG?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0102,LIST_DIRECTORY,List,102,ven_166451aae1e0,,Dekkson,,Hardware|Handle & Knobs Accessories for Glass Furniture Fitting,,Handle & Knobs Accessories for Glass Furniture Fitting,,,,https://dekkson.com/home/brochures,https://drive.google.com/drive/folders/1_QawTQrl3rYcjLkZi35eSLf4wCMzWMgG?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0103,LIST_DIRECTORY,List,103,ven_166451aae1e0,,Dekkson,,Sanitary|Floor Drain|Shower|Faucet|Fitting|Bathroomm Accessories,,"Floor Drain, Shower, Faucet, Fitting, Bathroomm Accessories",,,,https://dekkson.com/home/brochures,https://drive.google.com/drive/folders/1_QawTQrl3rYcjLkZi35eSLf4wCMzWMgG?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0104,LIST_DIRECTORY,List,104,ven_166451aae1e0,,Dekkson,,Smart Living|Smart Home System,,Smart Home System,,,,https://dekkson.com/home/brochures,https://drive.google.com/drive/folders/1_QawTQrl3rYcjLkZi35eSLf4wCMzWMgG?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0105,LIST_DIRECTORY,List,105,ven_aa2f10b811c1,,Delica Aluminium,,Door & Window|Aluminium Door & Window,,Aluminium Door & Window,,,,https://catalog.delica.co.id,https://drive.google.com/drive/folders/10PbHLVNwgNe-eUq94V4e7Obwic1s08Yh?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0106,LIST_DIRECTORY,List,106,ven_7e89e4e5822e,,Desso by Tarkett,,Flooring|Carpet Tiles & Rolles,,Carpet Tiles & Rolles,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0107,LIST_DIRECTORY,List,107,ven_a8f855fdd87d,,Dextron,,Smart Living|Smart Home System,,Smart Home System,,,,https://www.dextronteknologi.com/download-katalog/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0108,LIST_DIRECTORY,List,108,ven_683e9fe8a233,,DH Casa,,Furniture|Sofa - Table - Coffee Table - Custom Furniture (Unique Design),,Sofa - Table - Coffee Table - Custom Furniture (Unique Design),,,,https://drive.google.com/drive/folders/1w3ns2wp_85cDNj5jopXXzfrAtuBPqSrv,https://drive.google.com/drive/folders/1jYPrIvKRXcWws_Hk34FPYSOmA_0JGePX,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0109,LIST_DIRECTORY,List,109,ven_06e29c005cf2,,Diva Furniture,,Furniture|Sofa,,Sofa,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0110,LIST_DIRECTORY,List,110,ven_9a9b5d81b7c0,,Diverso,,Wall Finishing|Interior Decorative Paint,,Interior Decorative Paint,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0111,LIST_DIRECTORY,List,111,ven_9a9b5d81b7c0,,Diverso,,Wall Finishing|Exterior Decorative Paint,,Exterior Decorative Paint,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0112,LIST_DIRECTORY,List,112,ven_ca4db976fdeb,,Djalin,,Furniture|Loose Furniture - Rattan,,Loose Furniture - Rattan,,,,,https://drive.google.com/drive/folders/1NzZnXo7iB_gM3A0aDDIIVSQZmi_Xnsc3?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0113,LIST_DIRECTORY,List,113,ven_17d6ea7fcaba,,Doorhandle,,Hardware|Handle & Knobs,,Handle & Knobs,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0114,LIST_DIRECTORY,List,114,ven_969bc72c6ee5,,Dormakaba Group,,Hardware|Door Accessories|Floor Hinges|Door Closer|Mortis|Cubicle Shower|Door Access|Automatic Door,,"Door Accessories, Floor Hinges, Door Closer, Mortis, Cubicle Shower, Door Access, Automatic Door",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0115,LIST_DIRECTORY,List,115,ven_68902a22673b,,Dphaus,,Flooring|Ceramic & Porcelain - Marble|Wood|Terazzo|Stones|Cement,,"Ceramic & Porcelain - Marble, Wood, Terazzo, Stones, Cement",,,,,https://drive.google.com/file/d/1Pz3EFvC6Y2-wRRg8tpSRCkUcyLX7Vb3m/view,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0116,LIST_DIRECTORY,List,116,ven_55002693861a,,Duma,,Deck|WPC,,WPC,,,,https://duma.co.id/wp-content/uploads/2023/09/DUMA-DECK-BROCHURE.pdf,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0117,LIST_DIRECTORY,List,117,ven_55002693861a,,Duma,,Wall Finishing|WPC,,WPC,,,,https://duma.co.id/wp-content/uploads/2023/07/DUMA-PANEL-BROCHURE.pdf,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0118,LIST_DIRECTORY,List,118,ven_bc70ffa782c1,,Ecourban,,Wall Finishing|Wall Panel PVC,,Wall Panel PVC,,,,https://ecourban.id/pages/solid-color-series,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0119,LIST_DIRECTORY,List,119,ven_a8a649ce5f7b,,EDL,,Finishing|HPL,,HPL,,,,https://www.edleuro.com/materials/laminates/solid/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0120,LIST_DIRECTORY,List,120,ven_9c83d6361566,,Elca,,Lighting|Indoor lighting - Magnetic light - Outdoor light - Underwater light,,Indoor lighting - Magnetic light - Outdoor light - Underwater light,,,,https://www.elcacorp.com/products/,https://drive.google.com/drive/folders/1RDPp-UGZl1cF6IQNebqeYmygmGs6Y0lg?usp=share_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0121,LIST_DIRECTORY,List,121,ven_ad6cf204686c,,Eleganza Tiles,,Finishing|Premium Tiles,,Premium Tiles,,,,https://www.eleganzaindonesia.com/products?general_application_id=&design_id=&color_id=&size_id=&surface_id=&search=,https://drive.google.com/file/d/1Oc6Hv_MU2K8qhoqZZIJUXAsjXqjcSzVN/view?usp=drivesdk,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
