vendor_row_id,canonical_brand_name,category_raw,tags,product_family_name,reference_url,folder_url,source_notes,jess_status,curated_by,active_status,verified_at,source_sheet,source_row,source_checksum,needs_review_multiline
v0272,Primaja Indokreasi,Furniture,"[""Furniture""]",Loose Furniture,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,326,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0273,Prime Stone,Wall Finishing,"[""Wall Finishing""]",Stone,,https://drive.google.com/drive/folders/1NFldpayl56qG8pJfaq2VyF08dBotxGv2?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,327,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0274,Prisma Marble,Finishing,"[""Finishing""]",Marble & Natural Stones,https://www.primasejati.co.id/index.html,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,328,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0275,Prive Furniture,Furniture,"[""Furniture""]","Loose Furniture, Cabinet Kitchen, Cabinet Wardrobe","https://prive-living.com/product-category/living/

https://prive-living.com/product-category/dining/

https://prive-living.com/product-category/collection-bed/

https://prive-living.com/kitchen/

https://prive-living.com/kitchen/",,,VERIFIED_GREEN,Jessica,ACTIVE,,List,329,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0275,Prive Furniture,Furniture,"[""Furniture""]",Loose Furniture,,,"Chair, Sofa, Tables",VERIFIED_GREEN,Jessica,ACTIVE,,List,330,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0276,Prona Max,Materials,"[""Materials""]",Acrylic - PVC Board - Stainless Strip,,KATALOG PRONA MAX.pdf,,VERIFIED_GREEN,Jessica,ACTIVE,,List,331,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0277,Puffin Paint,Wall Finishing,"[""Wall Finishing""]",Texture paint,https://www.tokopedia.com/rwinwijaya/etalase/sold?sort=7,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,332,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0278,Purnama Roster,Materials,"[""Materials""]",Roster - Bata Expose - Paving Block - Bata Tempel,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,333,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0279,Purva,Flooring,"[""Flooring""]","SPC, Vinyl",,https://drive.google.com/drive/folders/18HWHMeCLsDquDL-8bZrOnGG2i8vwhCEr?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,334,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0280,Quantum Marble,Finishing,"[""Finishing""]",Marble,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,335,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0281,RAG,Accessories,"[""Accessories""]",Rugs,https://pin.it/hkbLQNiJF,,Be Spoke Carpet,VERIFIED_GREEN,Jessica,ACTIVE,,List,336,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0283,Rava Indonesia,Flooring,"[""Flooring""]",,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,337,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0283,Rava Indonesia,Wall Finishing,"[""Wall Finishing""]",Wall Coverings,,"https://drive.google.com/drive/folders/1mlEkri9UTE4_3t_wfI7EHpU01N0DXoPo?usp=drive_link
https://drive.google.com/drive/folders/1mlEkri9UTE4_3t_wfI7EHpU01N0DXoPo?usp=drive_link",,VERIFIED_GREEN,Jessica,ACTIVE,,List,338,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0284,Reflecto,Paint,"[""Paint""]",Waterproofing,,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,Previously Interwallcoverings & Terra Floorings,VERIFIED_GREEN,Jessica,ACTIVE,,List,339,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0284,Reflecto,Paint,"[""Paint""]",Waterproofing,,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,Previously Interwallcoverings & Terra Floorings,VERIFIED_GREEN,Jessica,ACTIVE,,List,340,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0285,Reflecto - Klinz,Flooring,"[""Flooring""]",Concrete Floor,,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,341,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0286,Reflecto - Naked Stone,Finishing,"[""Finishing""]",Terrazzo,https://reflecto.co.id/more/catalog/,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,342,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0287,Reflecto - Rewoll,Flooring,"[""Flooring""]",Parquet Laminated Wood,,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,343,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0288,Reflecto Film,Kaca Film,"[""Kaca Film""]",,,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,344,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0289,Regno,Wall Finishing,"[""Wall Finishing""]",WPC,https://www.renos.id/p/regno-wall-panel?srsltid=AfmBOor7N3dZC_t8olV3Zbd2FNxAAMTftFWazgf_WgTuKnM1XE-YJCmg,,Bamboo Charcoals Wallpanel,VERIFIED_GREEN,Jessica,ACTIVE,,List,345,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0290,Rendy Marmer Granit,Finishing,"[""Finishing""]",Marble - Granite - Onyx - Travertine,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,346,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0291,Rimba Partikel,Materials,"[""Materials""]",MFC,,https://drive.google.com/drive/folders/1WqHJk175DYljZuacp4RnFhRyNI6fga1Q?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,347,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0292,Roa Hand Woven,Wall Finishing,"[""Wall Finishing""]",Hand Crafted Wall Covering,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,348,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0293,Robries,Materials,"[""Materials""]",Robries Polymer Sheets (RPS),,,Recycled Plastic Goods,VERIFIED_GREEN,Jessica,ACTIVE,,List,349,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0295,Rockpaint,Wall Finishing,"[""Wall Finishing""]",Decorative Paint - Adhesive,https://www.rockpaint.co.id/id/product/adhesive,https://www.rockpaint.co.id/id/product/decorative,,VERIFIED_GREEN,Jessica,ACTIVE,,List,350,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0296,Rooftop,Materials,"[""Materials""]",UPVC Canopi - Rooftop,https://rooftop.co.id/document-download/,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,351,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0297,Rootslab,Furniture,"[""Furniture""]",Custom Furniture - Home Decorations,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,352,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0298,Roshan,Wall Finishing,"[""Wall Finishing""]","WPC, SPC, Flextone",,https://drive.google.com/drive/folders/10F5HM291GW-SJh5g8ojDZBICMI0GJvRP?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,353,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0299,Rovega,Furniture,"[""Furniture""]",Custom Furniture,,https://drive.google.com/drive/u/3/folders/1baov30qdBPB1zC1kAZDbtAYJJNPWMgkZ,,VERIFIED_GREEN,Jessica,ACTIVE,,List,354,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0300,Roxy Glass,Accessories,"[""Accessories""]","Glass, Door, Stained Glass, Pattern Glass, Privacy Glass, Vanetian Blind, Shower System, Smart Mirror, Slim Door, Fascade",,https://drive.google.com/drive/folders/1e0am4Scdw_6SmrP-VblJfZx_Cdfdah7p,,VERIFIED_GREEN,Jessica,ACTIVE,,List,355,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0300,Roxy Glass,Materials,"[""Materials""]",Decorative Glass,,https://drive.google.com/drive/folders/1HMxQB4pZWNs7_DprCZbMY3Nvii5dVSE0?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,356,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0301,Rumah Mebel,Furniture,"[""Furniture""]",Loose Furniture,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,357,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0302,Sahabat Jaya Sukses,Materials,"[""Materials""]",Plywood & MDF,,https://drive.google.com/drive/folders/125WUAFLBfkHflvngyzWRHEen7UFULGwb?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,358,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0303,Sakamurya Furniture,Furniture,"[""Furniture""]",Loose Furniture,,,Terkahir Post IG Sep 2024,INACTIVE_RED,,ARCHIVED,,List,359,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0304,Sampoerna Kayoe,Materials,"[""Materials""]",Wood Supplied,,,"Plywood, LVL, Outdoor Laminated Wood, Door",VERIFIED_GREEN,Jessica,ACTIVE,,List,360,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0305,Samudera Solid Surface,Finishing,"[""Finishing""]",Solid Surface,,https://d1fdloi71mui9q.cloudfront.net/7wMH53hiR7eSYI4UOovP_catalog%20%2B%20custom%20examples.pdf,Terkahir Post IG Aug 2024,INACTIVE_RED,,ARCHIVED,,List,361,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0306,Sana Living,Furniture,"[""Furniture""]",Loose Furniture,,,"Chair, Sofa, Tables",VERIFIED_GREEN,Jessica,ACTIVE,,List,362,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0308,Sans Mosaic,Tiles,"[""Tiles""]",Mosaic,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,363,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0311,Sentra Bata,Materials,"[""Materials""]",Bricks,,Sentra Bata,,VERIFIED_GREEN,Jessica,ACTIVE,,List,364,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0312,Sentra Marble,Stones,"[""Stones""]",Marble Tiles,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,365,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0313,Sentra Marmer (Sekawan Alam Sejahtera Marmer),Wall Finishing,"[""Wall Finishing""]",Marbles - Granite - Onyx,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,366,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0314,Sentracon,Flooring,"[""Flooring""]",Beton,,,Terkahir Post IG Sep 2022,INACTIVE_RED,,ARCHIVED,,List,367,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0315,Serba Antik,Furniture,"[""Furniture""]",Loose Furniture,,,Terkahir Post IG April 2024,INACTIVE_RED,,ARCHIVED,,List,368,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0315,Serba Antik,Wall Finishing,"[""Wall Finishing""]",Fabric - Blinds - Wallpaper - Wall Panelling,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,369,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0316,Seyven,Home Appliances,"[""Home Appliances""]",Digital Door Lock,,,Smarthome,VERIFIED_GREEN,Jessica,ACTIVE,,List,370,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0317,Sib Indonesia,Flooring,"[""Flooring""]",Terrazzo,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,371,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0318,Singres,Tiles,"[""Tiles""]",Mosaic,https://shopee.co.id/singrestiles.id?entryPoint=ShopBySearch&searchKeyword=singres%20tiles&tab=shop&fbclid=PARlRTSAN1ZSFleHRuA2FlbQIxMQABpyGhYWek31bZeyEhZA6if_NTZwsFfnk4GCqNJAEG4y82tJDcC_j9Ixi0UbPv_aem_qRg6uX1sXExHFsAP3tozrw,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,372,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0319,Sioline,Decorative,"[""Decorative""]",Membrane Tensile,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,373,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0320,Sisu Home,Furniture,"[""Furniture""]","Loose Furniture, Home Decorations",,Sisu Home,"Chair, Sofa, Bench, Bed, Console, Cabinet, Night Stand, Side Table",VERIFIED_GREEN,Jessica,ACTIVE,,List,374,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0321,Skayu,Materials,"[""Materials""]",WPC,https://skayu.co.id/about/#e-catalog,Skayu,"Decking, Louver, Cladding, Ceiling, Facade",VERIFIED_GREEN,Jessica,ACTIVE,,List,375,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0322,Skywall,Materials,"[""Materials""]",Polycarbonate Sheet/ System (for roof),https://www.tokopedia.com/langgengtradateknik/etalase/skywall-polycarbonate?fbclid=PARlRTSAN1Y8hleHRuA2FlbQIxMQABp5DuKjvCt5Y4aYL1EzHxbe0NY5JI0kL6N54OMUGqy8O7usG3Y57djNNKEqfi_aem_cKGX9vqaUC_vQby3Dr6DqQ,https://skywall.id/wp-content/uploads/2025/09/Skywall-Portfolio-Project-2025-COMPRESSED.pdf?fbclid=PAZnRzaAN1Y3FleHRuA2FlbQIxMQABp0OkYyZcTfTovT0LrlamK-FLo4mKFTX7Ylq5yS7EkeT6VFFF9gqJYn6XHEnc_aem_7anvale0GMMNDfkcdkWcBw,Terkahir Post IG Feb 2023,INACTIVE_RED,,ARCHIVED,,List,376,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0323,Sol by pdm,Furniture,"[""Furniture""]","European Furniture, Artwork","https://sol-collection.id/products/actiu/
https://sol-collection.id/products/andtradition/",SoL_Company Profile 2025_.pdf,"Arm Chair, Hanging Lamp",VERIFIED_GREEN,Jessica,ACTIVE,,List,377,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0324,Sola Ananda Jaya,Window,"[""Window""]",Aluminium window,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,378,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0326,Sors Furniture,Furniture,"[""Furniture""]",Loose Furniture,,https://drive.google.com/drive/folders/1s9LesHuUXM_O_-LvCV-MV5Gv55_ZjP33?usp=drive_link,"Chair, Sofa, Tables",VERIFIED_GREEN,Jessica,ACTIVE,,List,379,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0327,Soshoku,Furniture,"[""Furniture""]",Loose Furniture - Accessories,,,"Chair, Side Table, Stools",VERIFIED_GREEN,Jessica,ACTIVE,,List,380,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0329,SPF,Finishing,"[""Finishing""]",Melaminto - MDF - HMR,,https://drive.google.com/drive/u/3/folders/11rYwG5dMjISf_Wk1QSTCZKrU1ull3Hj0,,VERIFIED_GREEN,Jessica,ACTIVE,,List,381,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0330,Stark Floor,Finishing,"[""Finishing""]","Waterbone, Solvent, PU, Acrylic, Terrazo",,KATALOG WEBSITE,"Floor Finishes, Stone Care, Repair Mortar, Floor Polishing, Epoxy Flooring, Grinding Machine, Blasting Machine",VERIFIED_GREEN,Jessica,ACTIVE,,List,382,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0331,Startha Group - Decoedge,Finishing,"[""Finishing""]",Interior Film - PVC Sheet - Edging (Edge Banding 0.35 - 3mm),https://startha.co.id/brand/decoedge,https://drive.google.com/file/d/14M17SZ559mWnGTSirksGYBhYF5G7Br0s/view,,VERIFIED_GREEN,Jessica,ACTIVE,,List,383,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0332,Startha Group - Decofoil,Finishing,"[""Finishing""]",Interior Film - PVC Sheet,https://startha.co.id/brand/decofoil,https://drive.google.com/file/d/1-yN7tMyXSPx84hFlPSViWRZxzLFw114O/view,,VERIFIED_GREEN,Jessica,ACTIVE,,List,384,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0333,Startha Group - Decopaper,Finishing,"[""Finishing""]","Interior Film - PVC Sheet (Finish Foil, Decorative Paper, Melamine Impregnated Paper)",https://startha.co.id/brand/decopaper,https://drive.google.com/file/d/1-gXmmEa2UmBepdcutqpHFC96kohzLP0r/view,,VERIFIED_GREEN,Jessica,ACTIVE,,List,385,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0334,Stuccoverni,Wall Finishing,"[""Wall Finishing""]",Decorative Paint,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,386,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0335,Studio Dekor,Decorative,"[""Decorative""]",Artificial Plants,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,387,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0336,Sufelindo,Furniture,"[""Furniture""]",Office Furniture,"https://drive.google.com/file/d/1l1Ae_w2rqHT6wZo_9UCK4dZiBDzZfhjA/view
https://drive.google.com/file/d/19DLrmGhkhQwEUP5Sa4RsbGL-8YFkJZ0g/view",,Chair,VERIFIED_GREEN,Jessica,ACTIVE,,List,388,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0337,Sulla.Home,Furniture,"[""Furniture""]",Loose Furniture,,https://drive.google.com/drive/folders/1w4J6jrynh7J0UpRMvYi2CUcyLzsyNAEv?usp=drive_link,"Bags, Bench, Yoga Organizer, Ottoman",INACTIVE_RED,,ARCHIVED,,List,389,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0338,Sumber Jati Furniture,Furniture,"[""Furniture""]",Home Furniture,,,?,UNCERTAIN_PEACH,,ACTIVE,,List,390,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0339,Sunarko,Melamik / Duco,"[""Melamik"", ""Duco""]",Mandor Melamik / Duco,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,391,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0340,Sunbeamfabric,Fabric,"[""Fabric""]",Outdoor Fabric,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,392,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0341,Surya Pertiwi,Sanitary,"[""Sanitary""]","Toilet, Bathroom, Kitchen Acc.",,,"ZANRU, Toto, Franke",VERIFIED_GREEN,Jessica,ACTIVE,,List,393,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0342,Suzuka Group,Wall Finishing,"[""Wall Finishing""]",Texture Paint,https://www.suzukagroup.id/catalogs/,https://drive.google.com/drive/folders/1UTUVMWiiA5RNNotl8iR3R2nliauv7aho?usp=share_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,394,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0343,Taco,Finishing,"[""Finishing""]",HPL,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,395,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0344,Tanam Lokal,Decorative,"[""Decorative""]",Artificial Plants,,,"Tidak aktif IG, aktif di Tokped & Shopee",VERIFIED_GREEN,Jessica,ACTIVE,,List,396,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0345,Technal,Door & Window,"[""Door & Window""]",Aluminium Door & Window System,,,,UNVERIFIED_NONE,,ACTIVE,,List,397,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0346,Tecnishop,Hardware,"[""Hardware""]",Knob - Handle - Fittings,https://www.tokopedia.com/tecnishop,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,398,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0346,Tecnishop,Lighting,"[""Lighting""]",,https://www.tokopedia.com/tecnishop,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,399,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0347,Tegel Kayu,Finishing,"[""Finishing""]","Decking, Flooring, Fencing, Lumberceiling, Parquet, Stairs, Table Top",https://tegelkayu.id/product/,,Solid Wood,VERIFIED_GREEN,Jessica,ACTIVE,,List,400,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0348,TEKA Parquet,Flooring,"[""Flooring""]",Engineered Wood Floor,,,https://ugc.production.linktr.ee/380e6f44-f2d9-4e47-b7a5-043c02c2c582_TEKA-Compro-A5-Digital.pdf?fbclid=PARlRTSANv5pZleHRuA2FlbQIxMQABp_twTxB6MVxNLKPSHFcnRpCXG9sfdTr-kK7SqngGAWVt507rO8K-AKGbF9Rm_aem_Nl6scVjrmNcV6Le6dCrRsA,VERIFIED_GREEN,Jessica,ACTIVE,,List,401,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0349,Tera Kaiyaa,Finishing,"[""Finishing""]",Brick,https://shopee.co.id/terakaiyaa?smtt=0.596036371-1668773067.9&tab=shop&fbclid=PAZnRzaANteA5leHRuA2FlbQIxMQABpxXj-FL7w3xAF-NXte7jhadiXvT4mwsSlR094gb86wgmZ2KIAAtPXxsLOXFa_aem_dz44PELrz5bx52SliekXLg,https://drive.google.com/drive/folders/1N6bmutcoyyY8yTmseq1WXo6tM7ddu6f9?usp=drive_link,Handmade Wall Decor,VERIFIED_GREEN,Jessica,ACTIVE,,List,402,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0350,Terakota Indonesia,Finishing,"[""Finishing""]","Decorative Brick, Ceramic",,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,403,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0351,Terraesta,Materials,"[""Materials""]",Micro Cement,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,404,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0352,Textura Pratta Indonesia,Finishing,"[""Finishing""]",Testures & Colors,,,"For Floors, Walls & Ceilings (indoor & outdoor)",VERIFIED_GREEN,Jessica,ACTIVE,,List,405,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0353,The New Factory,Materials,"[""Materials""]","Ceiling Decor, Sound Adsorber, Cabinet Doors",,The New Factory,Ecofriendly,VERIFIED_GREEN,Jessica,ACTIVE,,List,406,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0354,Thermotech Indonesia,Materials,"[""Materials""]",Thermal Insulation,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,407,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0355,Titanium,Finishing,"[""Finishing""]",Granite - Stones - Terazzo - Marbles,,https://drive.google.com/drive/folders/1Eu0n6rohhJwOi5bU61BTNNAYHCwNiZZy?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,408,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0356,Tmac Decorazzo,Flooring,"[""Flooring""]",Terrazzo,,https://drive.google.com/drive/folders/1sUJ0g4-QtJR0GPInJ0NslGBr86le2bYz?usp=drive_link,Accessories,VERIFIED_GREEN,Jessica,ACTIVE,,List,409,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0357,Tostem Indonesia,Door & Window,"[""Door & Window""]",Aluminium Windows & Doors System,,https://drive.google.com/drive/folders/1iKWRcJzDxuEILbkwM-3JnOjo6ezFSfvn?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,410,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0358,Tridaya Elektrindo,Lighting,"[""Lighting""]","Indoor Lighting, Outdoor Lighting, Industrial Lighting",https://www.tridaya-elektrindo.com/product/indoor-lighting/architectural,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,411,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0359,Triem Soldi Surface,Finishing,"[""Finishing""]",Solid Surface,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,412,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0360,Trio Jaya Steel,Finishing,"[""Finishing""]",Decorative Panel,,,"CNC Router Cutting (MDF, PVC, Wood, ACP)",VERIFIED_GREEN,Jessica,ACTIVE,,List,413,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0360,Trio Jaya Steel,Perforated,"[""Perforated""]",Decorative Perforated,https://www.tjsteel.co.id/Products/perforated-metal.html,,"Metal, Steel, Aluminium",VERIFIED_GREEN,Jessica,ACTIVE,,List,414,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
